id,usuario_id,descricao,valor,tipo,data,conta_id,cartao_id,categoria_id,subcategoria_id,efetivado,recorrente,transferencia,conta_destino_id,compartilhada_com,parcela_atual,total_parcelas,grupo_parcelamento,observacoes,tags,localizacao,origem_diagnostico,sincronizado,created_at,updated_at,valor_parcela,numero_parcelas,fatura_vencimento,grupo_recorrencia,eh_recorrente,tipo_recorrencia,numero_recorrencia,total_recorrencias,data_proxima_recorrencia,ajuste_manual,motivo_ajuste,tipo_receita,tipo_despesa,data_efetivacao,nome,cor,icone,ativo,ordem,classificacao_regra
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2036-12-30 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,296,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2035-07-03 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,257,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2035-10-23 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,265,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2036-02-12 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,273,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2036-06-03 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,281,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2036-09-23 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,289,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-01-13 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,297,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2029-12-11 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,112,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-02-10 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,299,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-06-02 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,307,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-09-22 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,315,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-01-12 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,323,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-05-04 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,331,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-08-24 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,339,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-12-14 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,347,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2029-12-25 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,113,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2043-09-29 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,472,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-02-24 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,300,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-06-16 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,308,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-10-06 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,316,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-01-26 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,324,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-05-18 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,332,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-09-07 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,340,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-12-28 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,348,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2030-04-16 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,121,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2043-06-09 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,464,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-03-10 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,301,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-06-30 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,309,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-10-20 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,317,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-02-09 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,325,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-06-01 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,333,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-09-21 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,341,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-03-24 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,302,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-07-14 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,310,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-11-03 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,318,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-02-23 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,326,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-06-15 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,334,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-10-05 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,342,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-04-07 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,303,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-07-28 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,311,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-11-17 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,319,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-03-09 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,327,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-06-29 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,335,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2038-10-19 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,343,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-04-21 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,304,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
